x-axis,2
second,Volt
 4.000800000000e-004, 4.02010e-001
 4.010800000000e-004, 3.61809e-001
 4.020800000000e-004, 3.61809e-001
 4.030800000000e-004, 4.02010e-001
 4.040800000000e-004, 4.42211e-001
 4.050800000000e-004, 4.02010e-001
 4.060800000000e-004, 4.02010e-001
 4.070800000000e-004, 4.02010e-001
 4.080800000000e-004, 3.61809e-001
 4.090800000000e-004, 4.02010e-001
 4.100800000000e-004, 4.02010e-001
 4.110800000000e-004, 4.02010e-001
 4.120800000000e-004, 4.02010e-001
 4.130800000000e-004, 4.02010e-001
 4.140800000000e-004, 4.02010e-001
 4.150800000000e-004, 4.02010e-001
 4.160800000000e-004, 4.02010e-001
 4.170800000000e-004, 4.02010e-001
 4.180800000000e-004, 4.02010e-001
 4.190800000000e-004, 4.02010e-001
 4.200800000000e-004, 3.61809e-001
 4.210800000000e-004, 3.61809e-001
 4.220800000000e-004, 4.02010e-001
 4.230800000000e-004, 4.02010e-001
 4.240800000000e-004, 4.02010e-001
 4.250800000000e-004, 4.02010e-001
 4.260800000000e-004, 3.61809e-001
 4.270800000000e-004, 4.02010e-001
 4.280800000000e-004, 4.02010e-001
 4.290800000000e-004, 3.61809e-001
 4.300800000000e-004, 3.61809e-001
 4.310800000000e-004, 4.02010e-001
 4.320800000000e-004, 4.02010e-001
 4.330800000000e-004, 4.02010e-001
 4.340800000000e-004, 4.02010e-001
 4.350800000000e-004, 3.61809e-001
 4.360800000000e-004, 3.61809e-001
 4.370800000000e-004, 4.02010e-001
 4.380800000000e-004, 4.02010e-001
 4.390800000000e-004, 3.61809e-001
 4.400800000000e-004, 4.02010e-001
 4.410800000000e-004, 3.61809e-001
 4.420800000000e-004, 3.61809e-001
 4.430800000000e-004, 3.61809e-001
 4.440800000000e-004, 4.02010e-001
 4.450800000000e-004, 3.61809e-001
 4.460800000000e-004, 3.21608e-001
 4.470800000000e-004, 3.61809e-001
 4.480800000000e-004, 4.02010e-001
 4.490800000000e-004, 3.21608e-001
 4.500800000000e-004, 3.61809e-001
 4.510800000000e-004, 4.02010e-001
 4.520800000000e-004, 4.02010e-001
 4.530800000000e-004, 3.61809e-001
 4.540800000000e-004, 3.61809e-001
 4.550800000000e-004, 3.21608e-001
 4.560800000000e-004, 4.02010e-001
 4.570800000000e-004, 3.61809e-001
 4.580800000000e-004, 3.61809e-001
 4.590800000000e-004, 3.61809e-001
 4.600800000000e-004, 3.21608e-001
 4.610800000000e-004, 3.61809e-001
 4.620800000000e-004, 3.61809e-001
 4.630800000000e-004, 3.61809e-001
 4.640800000000e-004, 4.02010e-001
 4.650800000000e-004, 3.61809e-001
 4.660800000000e-004, 4.02010e-001
 4.670800000000e-004, 4.02010e-001
 4.680800000000e-004, 3.61809e-001
 4.690800000000e-004, 3.61809e-001
 4.700800000000e-004, 3.61809e-001
 4.710800000000e-004, 3.61809e-001
 4.720800000000e-004, 3.61809e-001
 4.730800000000e-004, 3.61809e-001
 4.740800000000e-004, 3.61809e-001
 4.750800000000e-004, 4.02010e-001
 4.760800000000e-004, 3.61809e-001
 4.770800000000e-004, 3.61809e-001
 4.780800000000e-004, 3.61809e-001
 4.790800000000e-004, 3.61809e-001
 4.800800000000e-004, 3.61809e-001
 4.810800000000e-004, 3.61809e-001
 4.820800000000e-004, 4.02010e-001
 4.830800000000e-004, 3.61809e-001
 4.840800000000e-004, 3.61809e-001
 4.850800000000e-004, 3.61809e-001
 4.860800000000e-004, 3.61809e-001
 4.870800000000e-004, 3.61809e-001
 4.880800000000e-004, 3.21608e-001
 4.890800000000e-004, 3.61809e-001
 4.900800000000e-004, 3.61809e-001
 4.910800000000e-004, 3.61809e-001
 4.920800000000e-004, 3.61809e-001
 4.930800000000e-004, 4.02010e-001
 4.940800000000e-004, 3.21608e-001
 4.950800000000e-004, 3.21608e-001
 4.960800000000e-004, 3.61809e-001
 4.970800000000e-004, 3.61809e-001
 4.980800000000e-004, 3.61809e-001
 4.990800000000e-004, 3.21608e-001
 5.000800000000e-004, 3.61809e-001
 5.010800000000e-004, 3.21608e-001
 5.020800000000e-004, 3.61809e-001
 5.030800000000e-004, 3.21608e-001
 5.040800000000e-004, 3.21608e-001
 5.050800000000e-004, 3.21608e-001
 5.060800000000e-004, 3.21608e-001
 5.070800000000e-004, 3.21608e-001
 5.080800000000e-004, 3.21608e-001
 5.090800000000e-004, 3.61809e-001
 5.100800000000e-004, 3.21608e-001
 5.110800000000e-004, 3.21608e-001
 5.120800000000e-004, 3.21608e-001
 5.130800000000e-004, 3.21608e-001
 5.140800000000e-004, 2.81407e-001
 5.150800000000e-004, 3.21608e-001
 5.160800000000e-004, 3.21608e-001
 5.170800000000e-004, 3.21608e-001
 5.180800000000e-004, 3.61809e-001
 5.190800000000e-004, 3.21608e-001
 5.200800000000e-004, 3.21608e-001
 5.210800000000e-004, 3.61809e-001
